n,bc,num_threads,mergesort_time,stl_sort_time,speedup
1000000,51200,8,0.0333831,0.167278,5.01087
1000000,51300,8,0.0307109,0.167466,5.45298
1000000,51400,8,0.0317202,0.167554,5.28225
1000000,51500,8,0.0337165,0.16581,4.91778
1000000,51600,8,0.0304152,0.165885,5.45402
1000000,51700,8,0.0305535,0.165704,5.4234
1000000,51800,8,0.033669,0.165445,4.91387
1000000,51900,8,0.0334429,0.165406,4.94591
1000000,52000,8,0.0328419,0.165667,5.04437
1000000,52100,8,0.0300226,0.165829,5.52347
1000000,52200,8,0.0321912,0.165856,5.15223
1000000,52300,8,0.0337441,0.167301,4.95794
1000000,52400,8,0.0337362,0.167261,4.95791
1000000,52500,8,0.0333124,0.167717,5.03467
1000000,52600,8,0.0337962,0.167454,4.95482
1000000,52700,8,0.0305018,0.167362,5.48696
1000000,52800,8,0.0305378,0.167262,5.4772
1000000,52900,8,0.033573,0.167302,4.98323
1000000,53000,8,0.0334048,0.167204,5.0054
1000000,53100,8,0.0331828,0.166954,5.03134
1000000,53200,8,0.034353,0.167217,4.8676
1000000,53300,8,0.0294488,0.167071,5.67328
1000000,53400,8,0.0302221,0.166679,5.51513
1000000,53500,8,0.0358776,0.16712,4.65805
1000000,53600,8,0.0349737,0.16848,4.81732
1000000,53700,8,0.0379137,0.169714,4.47632
1000000,53800,8,0.0329611,0.168053,5.09852
1000000,53900,8,0.0335045,0.165788,4.94825
1000000,54000,8,0.0328528,0.165924,5.05051
1000000,54100,8,0.0323751,0.165654,5.11671
1000000,54200,8,0.0335092,0.16715,4.98818
1000000,54300,8,0.0315719,0.167163,5.29468
1000000,54400,8,0.0304313,0.167239,5.49563
1000000,54500,8,0.0330712,0.16719,5.05545
1000000,54600,8,0.0314619,0.167324,5.31829
1000000,54700,8,0.0334763,0.167164,4.9935
1000000,54800,8,0.031405,0.167433,5.33141
1000000,54900,8,0.0330257,0.167444,5.07011
1000000,55000,8,0.0331248,0.167192,5.04735
1000000,55100,8,0.0325451,0.167337,5.1417
1000000,55200,8,0.0336309,0.166972,4.96482
1000000,55300,8,0.0306105,0.167339,5.46671
1000000,55400,8,0.034147,0.166195,4.86705
1000000,55500,8,0.0326578,0.167635,5.13306
1000000,55600,8,0.0298876,0.167717,5.61159
1000000,55700,8,0.0356767,0.166269,4.66043
1000000,55800,8,0.0328058,0.167519,5.10638
1000000,55900,8,0.0294119,0.167232,5.68587
1000000,56000,8,0.0318533,0.167552,5.26013
1000000,56100,8,0.0319295,0.167394,5.24261
1000000,56200,8,0.0328326,0.167611,5.10503
1000000,56300,8,0.0305113,0.167457,5.48836
1000000,56400,8,0.0368191,0.16739,4.54628
1000000,56500,8,0.0331178,0.167385,5.05423
1000000,56600,8,0.0328963,0.167405,5.08888
1000000,56700,8,0.0307662,0.16722,5.43519
1000000,56800,8,0.0320706,0.167374,5.21893
1000000,56900,8,0.0343884,0.169078,4.91672
1000000,57000,8,0.0305234,0.167428,5.48522
1000000,57100,8,0.0330521,0.16734,5.06292
1000000,57200,8,0.0355726,0.167031,4.69551
1000000,57300,8,0.032831,0.166843,5.08187
1000000,57400,8,0.0333282,0.167461,5.0246
1000000,57500,8,0.032197,0.166956,5.18546
1000000,57600,8,0.0329812,0.167316,5.07308
1000000,57700,8,0.0290888,0.167584,5.76111
1000000,57800,8,0.0290965,0.166995,5.73935
1000000,57900,8,0.0298198,0.166881,5.5963
1000000,58000,8,0.0337492,0.167234,4.9552
1000000,58100,8,0.0327025,0.166562,5.09324
1000000,58200,8,0.0320069,0.167203,5.22396
1000000,58300,8,0.0329012,0.167064,5.07774
1000000,58400,8,0.029341,0.166609,5.67838
1000000,58500,8,0.0338393,0.167016,4.93556
1000000,58600,8,0.0316233,0.166785,5.2741
1000000,58700,8,0.0310748,0.165459,5.32453
1000000,58800,8,0.0308774,0.165387,5.35625
1000000,58900,8,0.0316717,0.165243,5.21736
1000000,59000,8,0.0296044,0.167162,5.64651
1000000,59100,8,0.0327581,0.165472,5.05132
1000000,59200,8,0.0319627,0.164908,5.1594
1000000,59300,8,0.0348789,0.166918,4.78564
1000000,59400,8,0.0310813,0.166255,5.34903
1000000,59500,8,0.0309712,0.165755,5.35192
1000000,59600,8,0.0323562,0.166868,5.1572
1000000,59700,8,0.0321035,0.167085,5.20455
1000000,59800,8,0.0329647,0.165695,5.02644
1000000,59900,8,0.03171,0.165499,5.21915
1000000,60000,8,0.0317437,0.16736,5.2722
1000000,60100,8,0.0332955,0.165622,4.97432
1000000,60200,8,0.0299328,0.165847,5.54065
1000000,60300,8,0.0298086,0.165701,5.55884
1000000,60400,8,0.0335914,0.165807,4.936
1000000,60500,8,0.0306022,0.1656,5.41139
1000000,60600,8,0.0307645,0.16574,5.38738
1000000,60700,8,0.0306417,0.167341,5.46121
1000000,60800,8,0.0324738,0.165166,5.08612
1000000,60900,8,0.0335136,0.167264,4.99093
1000000,61000,8,0.0328197,0.16578,5.05123
1000000,61100,8,0.0304826,0.165243,5.42091
1000000,61200,8,0.0332324,0.165782,4.98857
1000000,61300,8,0.0340078,0.167235,4.91754
1000000,61400,8,0.0333918,0.165994,4.97111
1000000,61500,8,0.0334992,0.165414,4.93784
1000000,61600,8,0.0329643,0.167397,5.07814
1000000,61700,8,0.0301394,0.168575,5.5932
1000000,61800,8,0.0332664,0.167256,5.02779
1000000,61900,8,0.0333409,0.167332,5.01882
1000000,62000,8,0.0318209,0.167862,5.27522
1000000,62100,8,0.0336447,0.167637,4.98257
1000000,62200,8,0.0336435,0.167749,4.98606
1000000,62300,8,0.0344492,0.167884,4.87338
1000000,62400,8,0.0326255,0.167703,5.14025
1000000,62500,8,0.0349969,0.167977,4.79977
1000000,62600,8,0.0354351,0.16754,4.72806
1000000,62700,8,0.0350682,0.16778,4.78438
1000000,62800,8,0.034907,0.167685,4.80375
1000000,62900,8,0.0353139,0.167688,4.74849
1000000,63000,8,0.0343727,0.167742,4.8801
1000000,63100,8,0.0349928,0.168007,4.80118
1000000,63200,8,0.0356685,0.167602,4.69886
1000000,63300,8,0.0350264,0.165988,4.73894
1000000,63400,8,0.0354443,0.167668,4.73048
1000000,63500,8,0.0357458,0.167846,4.69555
1000000,63600,8,0.035362,0.166461,4.70732
1000000,63700,8,0.0355102,0.166331,4.68404
1000000,63800,8,0.035196,0.166914,4.74241
1000000,63900,8,0.0353965,0.166435,4.70202
1000000,64000,8,0.0351954,0.166438,4.72898
1000000,64100,8,0.0354441,0.166192,4.68885
1000000,64200,8,0.0347055,0.1661,4.78598
1000000,64300,8,0.0347957,0.166521,4.78569
1000000,64400,8,0.0359012,0.166886,4.64848
1000000,64500,8,0.0339869,0.16681,4.90808
1000000,64600,8,0.0340753,0.166417,4.88382
1000000,64700,8,0.0325725,0.166649,5.11625
1000000,64800,8,0.0341791,0.165449,4.84065
1000000,64900,8,0.0341138,0.166166,4.87093
1000000,65000,8,0.0336265,0.165785,4.93019
1000000,65100,8,0.0339885,0.165686,4.87477
1000000,65200,8,0.0335821,0.165871,4.93928
1000000,65300,8,0.0329817,0.165679,5.02336
1000000,65400,8,0.0324994,0.167422,5.15154
1000000,65500,8,0.0343277,0.167127,4.86858
1000000,65600,8,0.0328687,0.166097,5.05334
1000000,65700,8,0.033921,0.165551,4.8805
1000000,65800,8,0.0328119,0.165657,5.04868
1000000,65900,8,0.0331854,0.165403,4.9842
1000000,66000,8,0.0336816,0.165988,4.92816
1000000,66100,8,0.0336169,0.165923,4.9357
1000000,66200,8,0.0338655,0.166039,4.90288
1000000,66300,8,0.0339899,0.165773,4.87711
1000000,66400,8,0.0337785,0.165579,4.90191
1000000,66500,8,0.0339455,0.166055,4.89181
1000000,66600,8,0.0342322,0.165717,4.84097
1000000,66700,8,0.0324506,0.166341,5.12597
1000000,66800,8,0.0336922,0.165561,4.91394
1000000,66900,8,0.0338686,0.16547,4.88564
1000000,67000,8,0.0337761,0.167502,4.95919
1000000,67100,8,0.033627,0.166393,4.94819
1000000,67200,8,0.0363606,0.168089,4.62284
1000000,67300,8,0.0340428,0.165705,4.86756
1000000,67400,8,0.0340531,0.165484,4.8596
1000000,67500,8,0.0341367,0.165546,4.8495
1000000,67600,8,0.0340268,0.16547,4.86294
1000000,67700,8,0.0345191,0.165606,4.7975
1000000,67800,8,0.0340464,0.165665,4.86586
1000000,67900,8,0.0339634,0.166088,4.8902
1000000,68000,8,0.0339425,0.165874,4.88692
1000000,68100,8,0.0332966,0.165463,4.96937
1000000,68200,8,0.0341435,0.165614,4.85054
1000000,68300,8,0.0343921,0.165571,4.81422
1000000,68400,8,0.0344377,0.165927,4.81817
1000000,68500,8,0.0341511,0.165664,4.85091
1000000,68600,8,0.0341497,0.167305,4.89917
1000000,68700,8,0.0344698,0.165751,4.80858
1000000,68800,8,0.0337554,0.165972,4.9169
1000000,68900,8,0.0340551,0.165825,4.86933
1000000,69000,8,0.0342804,0.166089,4.84503
1000000,69100,8,0.0343033,0.167286,4.87668
1000000,69200,8,0.033784,0.16608,4.91593
1000000,69300,8,0.0338544,0.165591,4.89129
1000000,69400,8,0.0343911,0.165564,4.81414
1000000,69500,8,0.0341725,0.165977,4.85703
1000000,69600,8,0.0342485,0.165516,4.8328
1000000,69700,8,0.0341957,0.165829,4.84941
1000000,69800,8,0.0338108,0.16587,4.90583
1000000,69900,8,0.0341319,0.165662,4.85359
1000000,70000,8,0.0341794,0.165757,4.84961
1000000,70100,8,0.0344365,0.166048,4.82185
1000000,70200,8,0.034367,0.166141,4.83433
1000000,70300,8,0.0342682,0.166122,4.8477
1000000,70400,8,0.0343644,0.166074,4.83273
1000000,70500,8,0.0337502,0.166798,4.94214
1000000,70600,8,0.0329384,0.167464,5.08414
1000000,70700,8,0.0341792,0.167547,4.90201
1000000,70800,8,0.033406,0.167419,5.01165
1000000,70900,8,0.0341979,0.165584,4.84195
1000000,71000,8,0.0343694,0.165865,4.82594
1000000,71100,8,0.0344673,0.165816,4.81081
1000000,71200,8,0.0341533,0.166118,4.8639
1000000,71300,8,0.0343425,0.166004,4.83378
1000000,71400,8,0.0344268,0.165652,4.81172
1000000,71500,8,0.0342399,0.167328,4.88694
1000000,71600,8,0.0347256,0.16674,4.80164
1000000,71700,8,0.0337273,0.168003,4.9812
1000000,71800,8,0.0322462,0.166775,5.17192
1000000,71900,8,0.0346905,0.167007,4.81419
1000000,72000,8,0.0337845,0.166096,4.91634
1000000,72100,8,0.034257,0.166786,4.86865
1000000,72200,8,0.034073,0.165565,4.85913
1000000,72300,8,0.0331086,0.165739,5.00591
1000000,72400,8,0.0338487,0.165933,4.9022
1000000,72500,8,0.0336704,0.166101,4.93314
1000000,72600,8,0.0340694,0.166618,4.89056
1000000,72700,8,0.0337885,0.165886,4.90954
1000000,72800,8,0.0344154,0.166149,4.82774
1000000,72900,8,0.0337236,0.165746,4.91484
1000000,73000,8,0.0337021,0.16642,4.93798
1000000,73100,8,0.03397,0.165998,4.8866
1000000,73200,8,0.0340506,0.165571,4.8625
1000000,73300,8,0.0330776,0.167262,5.05663
1000000,73400,8,0.034294,0.165954,4.83917
1000000,73500,8,0.033698,0.165747,4.91859
1000000,73600,8,0.0337334,0.16523,4.89812
1000000,73700,8,0.0340034,0.167297,4.91999
1000000,73800,8,0.0341936,0.165364,4.83609
1000000,73900,8,0.0333857,0.166017,4.9727
1000000,74000,8,0.0343268,0.165451,4.81987
1000000,74100,8,0.0341915,0.165711,4.84655
1000000,74200,8,0.0335311,0.165945,4.94899
1000000,74300,8,0.0338092,0.166081,4.91229
1000000,74400,8,0.0338224,0.165477,4.89254
1000000,74500,8,0.033856,0.166331,4.91289
1000000,74600,8,0.0347048,0.165863,4.77925
1000000,74700,8,0.0353226,0.16593,4.69756
1000000,74800,8,0.0338276,0.165685,4.89792
1000000,74900,8,0.0343787,0.165863,4.82458
1000000,75000,8,0.0343195,0.165835,4.83209
1000000,75100,8,0.0343026,0.167133,4.87233
1000000,75200,8,0.0343888,0.16583,4.82221
1000000,75300,8,0.0343858,0.165961,4.82644
1000000,75400,8,0.0337358,0.165669,4.91079
1000000,75500,8,0.0340975,0.165761,4.8614
1000000,75600,8,0.0343151,0.167456,4.87994
1000000,75700,8,0.0342018,0.166161,4.85825
1000000,75800,8,0.0343628,0.165684,4.82163
1000000,75900,8,0.0346778,0.167463,4.82911
1000000,76000,8,0.0340442,0.165873,4.87228
1000000,76100,8,0.0343348,0.165638,4.8242
1000000,76200,8,0.0335353,0.165729,4.94191
1000000,76300,8,0.0344034,0.165783,4.8188
1000000,76400,8,0.0359684,0.165495,4.60112
1000000,76500,8,0.0347131,0.165185,4.75858
1000000,76600,8,0.034348,0.165473,4.81754
1000000,76700,8,0.0340936,0.165527,4.85507
1000000,76800,8,0.0338974,0.165883,4.89368
1000000,76900,8,0.0347724,0.165935,4.77203
1000000,77000,8,0.0343033,0.165696,4.83033
1000000,77100,8,0.0346226,0.165629,4.78385
1000000,77200,8,0.0335112,0.165713,4.94499
1000000,77300,8,0.0333723,0.16589,4.97089
1000000,77400,8,0.0339939,0.165539,4.86968
1000000,77500,8,0.0333273,0.165885,4.97745
1000000,77600,8,0.0342471,0.165523,4.83319
1000000,77700,8,0.0339462,0.165798,4.88413
1000000,77800,8,0.034297,0.165725,4.83208
1000000,77900,8,0.0340759,0.165471,4.85596
1000000,78000,8,0.0342521,0.165425,4.82962
1000000,78100,8,0.0341089,0.165357,4.84792
1000000,78200,8,0.0340217,0.165596,4.86736
1000000,78300,8,0.0342774,0.165488,4.82789
1000000,78400,8,0.0343189,0.165333,4.81754
1000000,78500,8,0.0345018,0.165091,4.78501
1000000,78600,8,0.0342321,0.16536,4.83054
1000000,78700,8,0.0341697,0.165421,4.84115
1000000,78800,8,0.034219,0.165091,4.82454
1000000,78900,8,0.0338616,0.165971,4.90146
1000000,79000,8,0.0327066,0.16685,5.10141
1000000,79100,8,0.0338783,0.167196,4.93519
1000000,79200,8,0.036266,0.168765,4.65353
1000000,79300,8,0.0363256,0.168504,4.63871
1000000,79400,8,0.032546,0.165441,5.0833
1000000,79500,8,0.0340554,0.165107,4.84818
1000000,79600,8,0.0342783,0.165649,4.83246
1000000,79700,8,0.0339622,0.167049,4.91869
1000000,79800,8,0.0336529,0.167482,4.97675
1000000,79900,8,0.0333586,0.165329,4.95611
1000000,80000,8,0.0336995,0.167302,4.96453
1000000,80100,8,0.0339193,0.165231,4.87129
1000000,80200,8,0.034118,0.165181,4.84147
1000000,80300,8,0.0342298,0.167085,4.88128
1000000,80400,8,0.0333884,0.167619,5.02027
1000000,80500,8,0.0333179,0.167429,5.0252
1000000,80600,8,0.0341645,0.16712,4.89164
1000000,80700,8,0.0335253,0.167245,4.98863
1000000,80800,8,0.0340208,0.167144,4.91299
1000000,80900,8,0.0328558,0.167202,5.08897
1000000,81000,8,0.0339024,0.167401,4.93773
1000000,81100,8,0.0347771,0.167282,4.8101
1000000,81200,8,0.0335914,0.167418,4.98395
1000000,81300,8,0.0338879,0.167645,4.94703
1000000,81400,8,0.0342481,0.167381,4.88729
1000000,81500,8,0.032669,0.167017,5.1124
1000000,81600,8,0.0342253,0.167126,4.88312
1000000,81700,8,0.0343415,0.167364,4.87353
1000000,81800,8,0.0341266,0.167054,4.89513
1000000,81900,8,0.0339678,0.167077,4.91867
1000000,82000,8,0.0340716,0.167219,4.90788
1000000,82100,8,0.0336731,0.167228,4.96622
1000000,82200,8,0.0350406,0.167673,4.78511
1000000,82300,8,0.0338862,0.167192,4.93393
1000000,82400,8,0.0337946,0.167287,4.95012
1000000,82500,8,0.0338165,0.167158,4.9431
1000000,82600,8,0.0345786,0.167188,4.83503
1000000,82700,8,0.0339739,0.167157,4.92015
1000000,82800,8,0.0341006,0.167542,4.91315
1000000,82900,8,0.0339279,0.166576,4.90969
1000000,83000,8,0.0340164,0.167192,4.91504
1000000,83100,8,0.0339782,0.165921,4.88317
1000000,83200,8,0.0328118,0.165941,5.05736
1000000,83300,8,0.0338784,0.167147,4.93373
1000000,83400,8,0.0341533,0.165818,4.85511
1000000,83500,8,0.0325859,0.165722,5.08572
1000000,83600,8,0.0339599,0.165785,4.88178
1000000,83700,8,0.0338614,0.165213,4.87909
1000000,83800,8,0.0338842,0.166502,4.91385
1000000,83900,8,0.0338581,0.165544,4.88936
1000000,84000,8,0.034392,0.165664,4.81693
1000000,84100,8,0.0344002,0.165657,4.81558
1000000,84200,8,0.0343726,0.165651,4.81926
1000000,84300,8,0.0342629,0.165607,4.83341
1000000,84400,8,0.034379,0.165742,4.82101
1000000,84500,8,0.0345181,0.165461,4.79345
1000000,84600,8,0.0338289,0.165601,4.89527
1000000,84700,8,0.0332433,0.165928,4.99134
1000000,84800,8,0.0343639,0.165649,4.82044
1000000,84900,8,0.0332301,0.165848,4.9909
1000000,85000,8,0.0343402,0.1671,4.866
1000000,85100,8,0.0339254,0.165589,4.88099
1000000,85200,8,0.0340655,0.167254,4.90976
1000000,85300,8,0.0341667,0.165593,4.8466
1000000,85400,8,0.0328626,0.165898,5.04822
1000000,85500,8,0.0342243,0.165552,4.83727
1000000,85600,8,0.0342281,0.165829,4.84481
1000000,85700,8,0.0342245,0.165562,4.83753
1000000,85800,8,0.0342808,0.16596,4.84121
1000000,85900,8,0.0339495,0.165938,4.88779
1000000,86000,8,0.034365,0.167154,4.86407
1000000,86100,8,0.0338799,0.167378,4.94035
1000000,86200,8,0.0344646,0.166332,4.82616
1000000,86300,8,0.0345297,0.165755,4.80036
1000000,86400,8,0.0341748,0.16592,4.85504
1000000,86500,8,0.0338947,0.165997,4.89742
1000000,86600,8,0.0343534,0.16557,4.8196
1000000,86700,8,0.0344168,0.166036,4.82428
1000000,86800,8,0.03333,0.165911,4.97783
1000000,86900,8,0.0343745,0.167092,4.86092
1000000,87000,8,0.0345449,0.165651,4.79524
1000000,87100,8,0.0344792,0.165719,4.80635
1000000,87200,8,0.0341801,0.165873,4.8529
1000000,87300,8,0.0351068,0.165861,4.72446
1000000,87400,8,0.0347992,0.166006,4.77038
1000000,87500,8,0.034668,0.167637,4.8355
1000000,87600,8,0.0335866,0.166054,4.94405
1000000,87700,8,0.0343391,0.16567,4.82452
1000000,87800,8,0.0343151,0.167181,4.87194
1000000,87900,8,0.0340711,0.1659,4.86922
1000000,88000,8,0.0333662,0.165742,4.96736
1000000,88100,8,0.0338911,0.16569,4.8889
1000000,88200,8,0.0351191,0.165945,4.7252
1000000,88300,8,0.0342268,0.167179,4.88446
1000000,88400,8,0.0344088,0.165914,4.82183
1000000,88500,8,0.0342492,0.167358,4.88647
1000000,88600,8,0.0344336,0.166195,4.82654
1000000,88700,8,0.034095,0.167363,4.90872
1000000,88800,8,0.0346443,0.165787,4.78539
1000000,88900,8,0.033992,0.167381,4.92413
1000000,89000,8,0.0339876,0.165787,4.87786
1000000,89100,8,0.0343443,0.165609,4.82204
1000000,89200,8,0.0341033,0.165589,4.85551
1000000,89300,8,0.0335369,0.167319,4.98909
1000000,89400,8,0.0344087,0.165768,4.81761
1000000,89500,8,0.0349115,0.165779,4.74855
1000000,89600,8,0.0347282,0.166252,4.78723
1000000,89700,8,0.0345184,0.165788,4.80288
1000000,89800,8,0.0337434,0.165597,4.90753
1000000,89900,8,0.0340243,0.165497,4.86408
1000000,90000,8,0.0341623,0.165956,4.85788
1000000,90100,8,0.034512,0.165656,4.79995
1000000,90200,8,0.0339481,0.1661,4.89275
1000000,90300,8,0.0342146,0.165874,4.84805
1000000,90400,8,0.0345523,0.166381,4.81534
1000000,90500,8,0.0343757,0.165823,4.82385
1000000,90600,8,0.0344799,0.165804,4.80871
1000000,90700,8,0.0348258,0.166172,4.77153
1000000,90800,8,0.0343764,0.166147,4.83315
1000000,90900,8,0.0338564,0.166054,4.90465
1000000,91000,8,0.033695,0.167366,4.96709
1000000,91100,8,0.034069,0.166305,4.88141
1000000,91200,8,0.0331269,0.166142,5.0153
1000000,91300,8,0.0343692,0.166042,4.83114
1000000,91400,8,0.034292,0.166367,4.85149
1000000,91500,8,0.0343368,0.167326,4.87309
1000000,91600,8,0.0342449,0.165708,4.8389
1000000,91700,8,0.0331102,0.16559,5.00116
1000000,91800,8,0.0339304,0.166245,4.8996
1000000,91900,8,0.0342908,0.1659,4.83804
1000000,92000,8,0.0342395,0.166449,4.86132
1000000,92100,8,0.0345406,0.166311,4.81493
1000000,92200,8,0.0338543,0.166793,4.92678
1000000,92300,8,0.0341271,0.167138,4.89751
1000000,92400,8,0.0339386,0.166002,4.89124
1000000,92500,8,0.0341447,0.166054,4.86325
1000000,92600,8,0.0337544,0.166156,4.92251
1000000,92700,8,0.034144,0.16567,4.8521
1000000,92800,8,0.0341543,0.165341,4.841
1000000,92900,8,0.0342418,0.166838,4.87235
1000000,93000,8,0.0344796,0.16561,4.80312
1000000,93100,8,0.034009,0.167034,4.91148
1000000,93200,8,0.0344833,0.165538,4.80053
1000000,93300,8,0.0342266,0.165596,4.83823
1000000,93400,8,0.0344418,0.165573,4.80733
1000000,93500,8,0.0323499,0.165906,5.12849
1000000,93600,8,0.0342676,0.166108,4.84736
1000000,93700,8,0.0333961,0.165896,4.96753
1000000,93800,8,0.0340519,0.165755,4.86771
1000000,93900,8,0.0341118,0.166528,4.88181
1000000,94000,8,0.0337744,0.166088,4.91757
1000000,94100,8,0.0361993,0.168451,4.65342
1000000,94200,8,0.0345234,0.165384,4.79048
1000000,94300,8,0.0345439,0.165344,4.78649
1000000,94400,8,0.0341289,0.165598,4.85214
1000000,94500,8,0.0344366,0.165794,4.81446
1000000,94600,8,0.0331963,0.165823,4.99524
1000000,94700,8,0.0344171,0.166026,4.82394
1000000,94800,8,0.0342629,0.165747,4.83751
1000000,94900,8,0.0342941,0.16583,4.83553
1000000,95000,8,0.0338341,0.165781,4.89983
1000000,95100,8,0.0331058,0.165985,5.01377
1000000,95200,8,0.0346858,0.165826,4.78079
1000000,95300,8,0.0342951,0.165998,4.8403
1000000,95400,8,0.0340359,0.166132,4.88108
1000000,95500,8,0.0338482,0.165942,4.90252
1000000,95600,8,0.0339618,0.166071,4.88993
1000000,95700,8,0.034381,0.166312,4.83731
1000000,95800,8,0.0344793,0.165736,4.80683
1000000,95900,8,0.0344517,0.167334,4.85705
1000000,96000,8,0.0339707,0.165979,4.88595
1000000,96100,8,0.0341976,0.165999,4.85411
1000000,96200,8,0.034416,0.166102,4.8263
1000000,96300,8,0.0346772,0.165909,4.78437
1000000,96400,8,0.03421,0.165653,4.84225
1000000,96500,8,0.0339653,0.165858,4.88316
1000000,96600,8,0.0339462,0.165827,4.885
1000000,96700,8,0.034448,0.166103,4.82185
1000000,96800,8,0.0341298,0.165757,4.85666
1000000,96900,8,0.0339641,0.16597,4.88664
1000000,97000,8,0.0349579,0.166281,4.75662
1000000,97100,8,0.0352029,0.166254,4.72272
1000000,97200,8,0.0351757,0.166987,4.74723
1000000,97300,8,0.0357004,0.165801,4.64423
1000000,97400,8,0.0352556,0.16591,4.70592
1000000,97500,8,0.0355144,0.166027,4.67491
1000000,97600,8,0.0346013,0.165613,4.78633
1000000,97700,8,0.0346984,0.16554,4.77083
1000000,97800,8,0.0351624,0.166946,4.74784
1000000,97900,8,0.035159,0.166228,4.72789
1000000,98000,8,0.0351141,0.165882,4.72408
1000000,98100,8,0.0352498,0.165913,4.70679
1000000,98200,8,0.0347864,0.165646,4.7618
1000000,98300,8,0.0356721,0.166224,4.65977
1000000,98400,8,0.0351966,0.166088,4.71887
1000000,98500,8,0.0338047,0.165994,4.91037
1000000,98600,8,0.0370719,0.169166,4.56319
1000000,98700,8,0.035513,0.16671,4.69432
1000000,98800,8,0.0350606,0.166135,4.73851
1000000,98900,8,0.0350033,0.168023,4.8002
1000000,99000,8,0.0356599,0.167974,4.71045
1000000,99100,8,0.035116,0.166305,4.73587
1000000,99200,8,0.0351989,0.166471,4.72944
1000000,99300,8,0.0348913,0.166123,4.76116
1000000,99400,8,0.0354332,0.168033,4.74225
1000000,99500,8,0.0351071,0.166427,4.74057
1000000,99600,8,0.0345192,0.165764,4.80207
1000000,99700,8,0.0339146,0.165465,4.87886
1000000,99800,8,0.0342842,0.165245,4.81985
1000000,99900,8,0.0343704,0.165322,4.81
1000000,100000,8,0.0340183,0.165779,4.87321
1000000,100100,8,0.0343238,0.165795,4.83031
1000000,100200,8,0.0345605,0.166183,4.80846
1000000,100300,8,0.0340954,0.165849,4.86426
1000000,100400,8,0.03451,0.166107,4.8133
1000000,100500,8,0.0340957,0.165993,4.86845
1000000,100600,8,0.0342739,0.165995,4.84319
1000000,100700,8,0.0341061,0.166053,4.86872
1000000,100800,8,0.033608,0.16571,4.93067
1000000,100900,8,0.0342421,0.166238,4.85477
1000000,101000,8,0.0342855,0.166769,4.86413
